event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
500956981,true,2009-01-01 12:00:00.580,-2.66302989,51.40696338,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956982,true,2009-01-01 12:00:00.600,-2.66303051,51.40696287,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956983,true,2009-01-01 12:00:00.620,-2.66303116,51.40696237,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956984,true,2009-01-01 12:00:00.640,-2.66303184,51.40696188,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956985,true,2009-01-01 12:00:00.660,-2.66303254,51.40696139,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956986,true,2009-01-01 12:00:00.680,-2.66303327,51.40696092,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956987,true,2009-01-01 12:00:00.700,-2.66303403,51.40696045,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956988,true,2009-01-01 12:00:00.720,-2.66303482,51.40695999,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956989,true,2009-01-01 12:00:00.740,-2.66303567,51.40695953,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956990,true,2009-01-01 12:00:00.760,-2.66303656,51.40695908,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956991,true,2009-01-01 12:00:00.780,-2.6630375,51.40695864,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956992,true,2009-01-01 12:00:00.800,-2.66303845,51.4069582,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956993,true,2009-01-01 12:00:00.820,-2.66303943,51.40695776,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956994,true,2009-01-01 12:00:00.840,-2.66304042,51.40695733,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956995,true,2009-01-01 12:00:00.860,-2.66304145,51.40695691,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956996,true,2009-01-01 12:00:00.880,-2.6630425,51.40695649,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956997,true,2009-01-01 12:00:00.900,-2.6630436,51.40695608,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956998,true,2009-01-01 12:00:00.920,-2.66304473,51.40695567,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500956999,true,2009-01-01 12:00:00.940,-2.66304593,51.40695528,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957000,true,2009-01-01 12:00:00.960,-2.66304718,51.40695489,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957001,true,2009-01-01 12:00:00.980,-2.66304851,51.40695451,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957002,true,2009-01-01 12:00:01.000,-2.6630499,51.40695412,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957003,true,2009-01-01 12:00:01.020,-2.66305136,51.40695373,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957004,true,2009-01-01 12:00:01.040,-2.66305289,51.40695334,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957005,true,2009-01-01 12:00:01.060,-2.66305452,51.40695292,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957006,true,2009-01-01 12:00:01.080,-2.66305624,51.40695249,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957007,true,2009-01-01 12:00:01.100,-2.66305806,51.40695203,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957008,true,2009-01-01 12:00:01.120,-2.66305997,51.40695153,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957009,true,2009-01-01 12:00:01.140,-2.66306196,51.406951,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957010,true,2009-01-01 12:00:01.160,-2.66306404,51.40695043,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957011,true,2009-01-01 12:00:01.180,-2.66306618,51.40694982,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957012,true,2009-01-01 12:00:01.200,-2.66306835,51.40694916,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957013,true,2009-01-01 12:00:01.220,-2.66307053,51.40694849,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957014,true,2009-01-01 12:00:01.240,-2.66307267,51.40694781,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957015,true,2009-01-01 12:00:01.260,-2.66307472,51.40694715,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957016,true,2009-01-01 12:00:01.280,-2.66307667,51.40694651,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957017,true,2009-01-01 12:00:01.300,-2.6630785,51.40694591,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957018,true,2009-01-01 12:00:01.320,-2.66308017,51.40694534,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957019,true,2009-01-01 12:00:01.340,-2.6630817,51.40694482,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957020,true,2009-01-01 12:00:01.360,-2.6630831,51.40694433,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957021,true,2009-01-01 12:00:01.380,-2.66308436,51.40694387,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957022,true,2009-01-01 12:00:01.400,-2.66308549,51.40694344,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957023,true,2009-01-01 12:00:01.420,-2.6630865,51.40694302,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957024,true,2009-01-01 12:00:01.440,-2.66308741,51.40694263,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957025,true,2009-01-01 12:00:01.460,-2.66308826,51.40694224,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957026,true,2009-01-01 12:00:01.480,-2.66308905,51.40694186,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957027,true,2009-01-01 12:00:01.500,-2.66308977,51.40694148,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957028,true,2009-01-01 12:00:01.520,-2.66309047,51.4069411,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957029,true,2009-01-01 12:00:01.540,-2.66309114,51.40694072,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957030,true,2009-01-01 12:00:01.560,-2.66309177,51.40694034,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957031,true,2009-01-01 12:00:01.580,-2.66309238,51.40693996,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957032,true,2009-01-01 12:00:01.600,-2.66309296,51.40693957,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957033,true,2009-01-01 12:00:01.620,-2.66309351,51.40693918,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957034,true,2009-01-01 12:00:01.640,-2.66309405,51.40693878,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957035,true,2009-01-01 12:00:01.660,-2.66309456,51.40693838,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957036,true,2009-01-01 12:00:01.680,-2.66309507,51.40693798,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957037,true,2009-01-01 12:00:01.700,-2.66309556,51.40693757,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957038,true,2009-01-01 12:00:01.720,-2.66309605,51.40693715,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957039,true,2009-01-01 12:00:01.740,-2.66309654,51.40693673,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957040,true,2009-01-01 12:00:01.760,-2.66309704,51.40693631,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957041,true,2009-01-01 12:00:01.780,-2.66309756,51.40693589,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957042,true,2009-01-01 12:00:01.800,-2.66309809,51.40693546,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957043,true,2009-01-01 12:00:01.820,-2.66309866,51.40693504,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957044,true,2009-01-01 12:00:01.840,-2.66309924,51.40693462,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957045,true,2009-01-01 12:00:01.860,-2.66309983,51.4069342,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957046,true,2009-01-01 12:00:01.880,-2.66310044,51.40693378,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957047,true,2009-01-01 12:00:01.900,-2.66310106,51.40693336,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957048,true,2009-01-01 12:00:01.920,-2.66310169,51.40693294,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957049,true,2009-01-01 12:00:01.940,-2.66310233,51.40693252,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957050,true,2009-01-01 12:00:01.960,-2.66310298,51.4069321,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957051,true,2009-01-01 12:00:01.980,-2.66310365,51.40693168,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957052,true,2009-01-01 12:00:02.000,-2.66310433,51.40693126,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957053,true,2009-01-01 12:00:02.020,-2.66310502,51.40693084,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500957054,true,2009-01-01 12:00:02.040,-2.66310571,51.40693041,"2D videogrammetry data","gps","Myotis daubentoni","252","252","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
